BFS_NR_GEMEINDE;GEMEINDE_NAME;BEZIRK_NR;BEZIRK_NAME;JAHR;STAATSANGEHOERIGKEIT_CODE;STAATSANGEHOERIGKEIT_BEZEICHNUNG;ANZAHL_PERSONEN
4441;Salmsach;2011;Bezirk Arbon;2016;8218;Italien;37; 
4441;Salmsach;2011;Bezirk Arbon;2016;8255;Mazedonien;66; 
4441;Salmsach;2011;Bezirk Arbon;2016;8231;Portugal;38; 
4441;Salmsach;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);197; 
4446;Sommeri;2011;Bezirk Arbon;2016;8207;Deutschland;25; 
4446;Sommeri;2011;Bezirk Arbon;2016;8218;Italien;5; 
4446;Sommeri;2011;Bezirk Arbon;2016;8255;Mazedonien;6; 
4446;Sommeri;2011;Bezirk Arbon;2016;8231;Portugal;6; 
4446;Sommeri;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);32; 
4451;Uttwil;2011;Bezirk Arbon;2016;8207;Deutschland;198; 
4451;Uttwil;2011;Bezirk Arbon;2016;8218;Italien;41; 
4451;Uttwil;2011;Bezirk Arbon;2016;8255;Mazedonien;4; 
4451;Uttwil;2011;Bezirk Arbon;2016;8231;Portugal;8; 
4451;Uttwil;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);97; 
4461;Amriswil;2011;Bezirk Arbon;2016;8207;Deutschland;522; 
4461;Amriswil;2011;Bezirk Arbon;2016;8218;Italien;642; 
4461;Amriswil;2011;Bezirk Arbon;2016;8255;Mazedonien;959; 
4461;Amriswil;2011;Bezirk Arbon;2016;8231;Portugal;399; 
4461;Amriswil;2011;Bezirk Arbon;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);1614; 
4471;Bischofszell;2015;Bezirk Weinfelden;2016;8207;Deutschland;269; 
4471;Bischofszell;2015;Bezirk Weinfelden;2016;8218;Italien;98; 
4471;Bischofszell;2015;Bezirk Weinfelden;2016;8255;Mazedonien;248; 
4471;Bischofszell;2015;Bezirk Weinfelden;2016;8231;Portugal;291; 
4471;Bischofszell;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);649; 
4476;Erlen;2015;Bezirk Weinfelden;2016;8207;Deutschland;238; 
4476;Erlen;2015;Bezirk Weinfelden;2016;8218;Italien;151; 
4476;Erlen;2015;Bezirk Weinfelden;2016;8255;Mazedonien;204; 
4476;Erlen;2015;Bezirk Weinfelden;2016;8231;Portugal;51; 
4476;Erlen;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);326; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2016;8207;Deutschland;72; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2016;8218;Italien;31; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2016;8255;Mazedonien;1; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2016;8231;Portugal;12; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);62; 
4495;Hohentannen;2015;Bezirk Weinfelden;2016;8207;Deutschland;21; 
4495;Hohentannen;2015;Bezirk Weinfelden;2016;8218;Italien;2; 
4495;Hohentannen;2015;Bezirk Weinfelden;2016;8255;Mazedonien;9; 
4495;Hohentannen;2015;Bezirk Weinfelden;2016;8231;Portugal;2; 
4495;Hohentannen;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);21; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2016;8207;Deutschland;195; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2016;8218;Italien;67; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2016;8255;Mazedonien;217; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2016;8231;Portugal;23; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);333; 
4506;Sulgen;2015;Bezirk Weinfelden;2016;8207;Deutschland;172; 
4506;Sulgen;2015;Bezirk Weinfelden;2016;8218;Italien;92; 
4506;Sulgen;2015;Bezirk Weinfelden;2016;8255;Mazedonien;224; 
4506;Sulgen;2015;Bezirk Weinfelden;2016;8231;Portugal;32; 
4506;Sulgen;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);391; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2016;8207;Deutschland;116; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2016;8218;Italien;10; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2016;8255;Mazedonien;28; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2016;8231;Portugal;42; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);87; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;94; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2016;8218;Italien;14; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;44; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2016;8231;Portugal;41; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);95; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;228; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2016;8218;Italien;227; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;134; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2016;8231;Portugal;280; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);427; 
4546;Schlatt;2012;Bezirk Frauenfeld;2016;8207;Deutschland;81; 
4546;Schlatt;2012;Bezirk Frauenfeld;2016;8218;Italien;20; 
4546;Schlatt;2012;Bezirk Frauenfeld;2016;8231;Portugal;30; 
4546;Schlatt;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);77; 
4551;Aadorf;2014;Bezirk Münchwilen;2016;8207;Deutschland;318; 
4551;Aadorf;2014;Bezirk Münchwilen;2016;8218;Italien;320; 
4551;Aadorf;2014;Bezirk Münchwilen;2016;8255;Mazedonien;224; 
4551;Aadorf;2014;Bezirk Münchwilen;2016;8231;Portugal;58; 
4551;Aadorf;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);466; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;158; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2016;8218;Italien;131; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;24; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2016;8231;Portugal;64; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);165; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2016;8207;Deutschland;853; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2016;8218;Italien;1214; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;415; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2016;8231;Portugal;1174; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);2199; 
4571;Gachnang;2012;Bezirk Frauenfeld;2016;8207;Deutschland;176; 
4571;Gachnang;2012;Bezirk Frauenfeld;2016;8218;Italien;149; 
4571;Gachnang;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;23; 
4571;Gachnang;2012;Bezirk Frauenfeld;2016;8231;Portugal;46; 
4571;Gachnang;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);236; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;28; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2016;8218;Italien;4; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;8; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2016;8231;Portugal;2; 
4590;Hüttlingen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);37; 
4591;Matzingen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;107; 
4591;Matzingen;2012;Bezirk Frauenfeld;2016;8218;Italien;118; 
4591;Matzingen;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;36; 
4591;Matzingen;2012;Bezirk Frauenfeld;2016;8231;Portugal;99; 
4591;Matzingen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);303; 
4601;Neunforn;2012;Bezirk Frauenfeld;2016;8207;Deutschland;29; 
4601;Neunforn;2012;Bezirk Frauenfeld;2016;8218;Italien;3; 
4601;Neunforn;2012;Bezirk Frauenfeld;2016;8231;Portugal;1; 
4601;Neunforn;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);29; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;8207;Deutschland;48; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;8218;Italien;3; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;8231;Portugal;15; 
4606;Stettfurt;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);44; 
4611;Thundorf;2012;Bezirk Frauenfeld;2016;8207;Deutschland;46; 
4611;Thundorf;2012;Bezirk Frauenfeld;2016;8218;Italien;11; 
4611;Thundorf;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;5; 
4611;Thundorf;2012;Bezirk Frauenfeld;2016;8231;Portugal;5; 
4611;Thundorf;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);42; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;8207;Deutschland;37; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;8218;Italien;3; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;8; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;8231;Portugal;4; 
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);31; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;58; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;8218;Italien;11; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;2; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;8231;Portugal;8; 
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);48; 
4641;Altnau;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;258; 
4641;Altnau;2013;Bezirk Kreuzlingen;2016;8218;Italien;56; 
4641;Altnau;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;9; 
4641;Altnau;2013;Bezirk Kreuzlingen;2016;8231;Portugal;5; 
4641;Altnau;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);88; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;505; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;8218;Italien;41; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;9; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;8231;Portugal;1; 
4643;Bottighofen;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);115; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;677; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;8218;Italien;75; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;25; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;8231;Portugal;38; 
4646;Ermatingen;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);150; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;111; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;8218;Italien;6; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;8231;Portugal;3; 
4651;Gottlieben;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);6; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;194; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;8218;Italien;20; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;21; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;8231;Portugal;2; 
4656;Güttingen;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);65; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;258; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;8218;Italien;48; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;7; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;8231;Portugal;9; 
4666;Kemmental;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);121; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;6068; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;8218;Italien;1360; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;1056; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;8231;Portugal;262; 
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);2997; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;155; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;8218;Italien;13; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;2; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;8231;Portugal;5; 
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);40; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;260; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;8218;Italien;69; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;14; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;8231;Portugal;3; 
4683;Lengwil;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);78; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;719; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;8218;Italien;81; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;36; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;8231;Portugal;15; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);389; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;1093; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;8218;Italien;176; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;105; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;8231;Portugal;37; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);226; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;121; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;8218;Italien;19; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;2; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;8231;Portugal;4; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);41; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;8207;Deutschland;84; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;8218;Italien;43; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;8255;Mazedonien;45; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;8231;Portugal;34; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);172; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;8207;Deutschland;51; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;8218;Italien;55; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;8255;Mazedonien;28; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;8231;Portugal;17; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);100; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;8207;Deutschland;131; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;8218;Italien;40; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;8255;Mazedonien;39; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;8231;Portugal;9; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);99; 
4723;Braunau;2014;Bezirk Münchwilen;2016;8207;Deutschland;37; 
4723;Braunau;2014;Bezirk Münchwilen;2016;8218;Italien;7; 
4723;Braunau;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);33; 
4724;Eschlikon;2014;Bezirk Münchwilen;2016;8207;Deutschland;163; 
4724;Eschlikon;2014;Bezirk Münchwilen;2016;8218;Italien;106; 
4724;Eschlikon;2014;Bezirk Münchwilen;2016;8255;Mazedonien;31; 
4724;Eschlikon;2014;Bezirk Münchwilen;2016;8231;Portugal;24; 
4724;Eschlikon;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);272; 
4726;Fischingen;2014;Bezirk Münchwilen;2016;8207;Deutschland;104; 
4726;Fischingen;2014;Bezirk Münchwilen;2016;8218;Italien;13; 
4726;Fischingen;2014;Bezirk Münchwilen;2016;8255;Mazedonien;11; 
4726;Fischingen;2014;Bezirk Münchwilen;2016;8231;Portugal;5; 
4726;Fischingen;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);94; 
4741;Lommis;2014;Bezirk Münchwilen;2016;8207;Deutschland;48; 
4741;Lommis;2014;Bezirk Münchwilen;2016;8218;Italien;25; 
4741;Lommis;2014;Bezirk Münchwilen;2016;8231;Portugal;24; 
4741;Lommis;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);53; 
4746;Münchwilen;2014;Bezirk Münchwilen;2016;8207;Deutschland;209; 
4746;Münchwilen;2014;Bezirk Münchwilen;2016;8218;Italien;395; 
4746;Münchwilen;2014;Bezirk Münchwilen;2016;8255;Mazedonien;78; 
4746;Münchwilen;2014;Bezirk Münchwilen;2016;8231;Portugal;40; 
4746;Münchwilen;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);429; 
4751;Rickenbach;2014;Bezirk Münchwilen;2016;8207;Deutschland;109; 
4751;Rickenbach;2014;Bezirk Münchwilen;2016;8218;Italien;168; 
4751;Rickenbach;2014;Bezirk Münchwilen;2016;8255;Mazedonien;211; 
4751;Rickenbach;2014;Bezirk Münchwilen;2016;8231;Portugal;42; 
4751;Rickenbach;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);458; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2016;8207;Deutschland;30; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2016;8218;Italien;1; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);40; 
4761;Sirnach;2014;Bezirk Münchwilen;2016;8207;Deutschland;281; 
4761;Sirnach;2014;Bezirk Münchwilen;2016;8218;Italien;394; 
4761;Sirnach;2014;Bezirk Münchwilen;2016;8255;Mazedonien;273; 
4761;Sirnach;2014;Bezirk Münchwilen;2016;8231;Portugal;98; 
4761;Sirnach;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);769; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;8207;Deutschland;50; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;8218;Italien;59; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;8255;Mazedonien;20; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;8231;Portugal;6; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);112; 
4781;Wängi;2014;Bezirk Münchwilen;2016;8207;Deutschland;143; 
4781;Wängi;2014;Bezirk Münchwilen;2016;8218;Italien;143; 
4781;Wängi;2014;Bezirk Münchwilen;2016;8255;Mazedonien;74; 
4781;Wängi;2014;Bezirk Münchwilen;2016;8231;Portugal;32; 
4781;Wängi;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);288; 
4786;Wilen;2014;Bezirk Münchwilen;2016;8207;Deutschland;72; 
4786;Wilen;2014;Bezirk Münchwilen;2016;8218;Italien;119; 
4786;Wilen;2014;Bezirk Münchwilen;2016;8255;Mazedonien;16; 
4786;Wilen;2014;Bezirk Münchwilen;2016;8231;Portugal;5; 
4786;Wilen;2014;Bezirk Münchwilen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);88; 
4791;Wuppenau;2015;Bezirk Weinfelden;2016;8207;Deutschland;29; 
4791;Wuppenau;2015;Bezirk Weinfelden;2016;8218;Italien;22; 
4791;Wuppenau;2015;Bezirk Weinfelden;2016;8231;Portugal;1; 
4791;Wuppenau;2015;Bezirk Weinfelden;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);23; 
4801;Berlingen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;148; 
4801;Berlingen;2012;Bezirk Frauenfeld;2016;8218;Italien;19; 
4801;Berlingen;2012;Bezirk Frauenfeld;2016;8231;Portugal;6; 
4801;Berlingen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);45; 
4806;Eschenz;2012;Bezirk Frauenfeld;2016;8207;Deutschland;149; 
4806;Eschenz;2012;Bezirk Frauenfeld;2016;8218;Italien;24; 
4806;Eschenz;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;15; 
4806;Eschenz;2012;Bezirk Frauenfeld;2016;8231;Portugal;24; 
4806;Eschenz;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);82; 
4811;Herdern;2012;Bezirk Frauenfeld;2016;8207;Deutschland;31; 
4811;Herdern;2012;Bezirk Frauenfeld;2016;8218;Italien;6; 
4811;Herdern;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;10; 
4811;Herdern;2012;Bezirk Frauenfeld;2016;8231;Portugal;11; 
4811;Herdern;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);38; 
4816;Homburg;2012;Bezirk Frauenfeld;2016;8207;Deutschland;65; 
4816;Homburg;2012;Bezirk Frauenfeld;2016;8218;Italien;11; 
4816;Homburg;2012;Bezirk Frauenfeld;2016;8231;Portugal;7; 
4816;Homburg;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);29; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;8207;Deutschland;94; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;8218;Italien;8; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;8231;Portugal;22; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);46; 
4826;Mammern;2012;Bezirk Frauenfeld;2016;8207;Deutschland;64; 
4826;Mammern;2012;Bezirk Frauenfeld;2016;8218;Italien;6; 
4826;Mammern;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;1; 
4826;Mammern;2012;Bezirk Frauenfeld;2016;8231;Portugal;50; 
4826;Mammern;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);47; 
4831;Müllheim;2012;Bezirk Frauenfeld;2016;8207;Deutschland;140; 
4831;Müllheim;2012;Bezirk Frauenfeld;2016;8218;Italien;63; 
4831;Müllheim;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;48; 
4831;Müllheim;2012;Bezirk Frauenfeld;2016;8231;Portugal;15; 
4831;Müllheim;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);199; 
4841;Pfyn;2012;Bezirk Frauenfeld;2016;8207;Deutschland;75; 
4841;Pfyn;2012;Bezirk Frauenfeld;2016;8218;Italien;39; 
4841;Pfyn;2012;Bezirk Frauenfeld;2016;8255;Mazedonien;11; 
4841;Pfyn;2012;Bezirk Frauenfeld;2016;8231;Portugal;37; 
4841;Pfyn;2012;Bezirk Frauenfeld;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);111; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;19; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;8218;Italien;1; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;8231;Portugal;1; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);15; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;8207;Deutschland;268; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;8218;Italien;8; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;8255;Mazedonien;3; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;8231;Portugal;1; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2016;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);60; 
4864;Steckborn;2012;Bezirk Frauenfeld;2016;8207;Deutschland;418; 
4864;Steckborn;2012;Bezirk Frauenfeld;2016;8218;Italien;162; 
